"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-1912 0.0659119951478246 2 8 "GO:0003827" "alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity" 0.322724657723793
1442 0.272786305723686 2 5 "GO:0003834" "beta-carotene 15,15'-dioxygenase activity" 0.627117372288963
-54 0.941557780120584 -1 16 "GO:0003840" "obsolete gamma-glutamyltransferase activity" 0.987888401047152
520 0.639803516031519 2 7 "GO:0003841;GO:0042171;GO:0071617" "1-acylglycerol-3-phosphate O-acyltransferase activity" 0.886604033745983
-1874 0.154267272720709 3 5 "GO:0003846" "2-acylglycerol O-acyltransferase activity" 0.488775392853392
537 0.0826125231663386 5 91 "GO:0003847" "1-alkyl-2-acetylglycerophosphocholine esterase activity" 0.366489112838589
232 0.847124731051315 3 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.963768411746849
504 0.55328086658234 3 12 "GO:0003858" "3-hydroxybutyrate dehydrogenase activity" 0.837769138334188
-2069 0.0627039855481836 -1 7 "GO:0003859" "obsolete (3R)-3-hydroxybutyryl-CoA dehydratase activity" 0.309308466024995
-910 0.48886682417709 5 5 "GO:0003863;GO:0004739;GO:0004738" "pyruvate dehydrogenase (acetyl-transferring) activity" 0.779606445472808
-1285 0.247873171094657 2 7 "GO:0003870" "5-aminolevulinate synthase activity" 0.604591018795455
539 0.525846605280371 2 12 "GO:0003884" "D-amino-acid oxidase activity" 0.812113565631601
124 0.787988519041344 2 41 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.939203487121501
1036 0.351257262746098 2 7 "GO:0003896" "DNA primase activity" 0.697532745951091
-245 0.444506937711737 5 85 "GO:0003899;GO:0034062;GO:0097747" "DNA-directed 5'-3' RNA polymerase activity" 0.762137059766271
-251 0.581582619492935 -1 42 "GO:0003900;GO:0003901;GO:0003902" "obsolete DNA-directed RNA polymerase I activity" 0.855967757183409
-992 0.340339066961753 2 8 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 0.69219730234375
1198 0.158266589812223 2 12 "GO:0003910;GO:0003909" "DNA ligase activity" 0.491146553360936
2315 0.00454705252377433 2 13 "GO:0003913;GO:0003904" "DNA photolyase activity" 0.0601120343642966
1149 0.382489667712862 2 5 "GO:0003916" "DNA topoisomerase activity" 0.728604237343521
-67 0.783367903424323 7 149 "GO:0003924" "GTPase activity" 0.939203487121501
-575 0.0916825890053112 2 75 "GO:0003925" "G protein activity" 0.386001218678412
-2109 0.000150194680436777 -1 28 "GO:0003936" "obsolete hydrogen-transporting two-sector ATPase activity" 0.00522519388256366
941 0.174843170076181 5 18 "GO:0003943" "N-acetylgalactosamine-4-sulfatase activity" 0.518257109508321
726 0.413395939564534 2 11 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.753778537505043
661 0.615128418021283 3 5 "GO:0003958" "NADPH-hemoprotein reductase activity" 0.872759577749837
1080 0.223439626996191 5 11 "GO:0003960" "NADPH:quinone reductase activity" 0.580472734324807
-1395 0.17978998905102 2 8 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.523529439483367
-112 0.849290960594946 6 25 "GO:0003993" "acid phosphatase activity" 0.964572723287387
457 0.45628367588832 4 23 "GO:0003995;GO:0052890" "oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor" 0.763291705219609
1438 0.27418596156053 5 5 "GO:0003997" "acyl-CoA oxidase activity" 0.627117372288963
675 0.516599608613622 2 8 "GO:0004000" "adenosine deaminase activity" 0.803464332455539
-171 0.854214362665163 3 10 "GO:0004013;GO:0046508" "hydrolase activity, acting on carbon-sulfur bonds" 0.965189220037047
147 0.857478654370334 2 13 "GO:0004016;GO:0008294" "adenylate cyclase activity" 0.966578018803599
-1308 0.320015306812316 2 5 "GO:0004017" "adenylate kinase activity" 0.680161150491771
-308 0.781925697823118 5 7 "GO:0004021;GO:0047635" "alanine-oxo-acid transaminase activity" 0.939203487121501
-662 0.614540139840477 5 5 "GO:0004022;GO:0018455" "alcohol dehydrogenase [NAD(P)+] activity" 0.872759577749837
-512 0.424936300663668 5 21 "GO:0004030;GO:0004029" "aldehyde dehydrogenase [NAD(P)+] activity" 0.753778537505043
-397 0.702318818460367 5 8 "GO:0004032;GO:0008106;GO:0004033" "aldo-keto reductase (NADP) activity" 0.909797043344295
679 0.424025295210522 3 12 "GO:0004034" "aldose 1-epimerase activity" 0.753778537505043
301 0.772473971125117 2 8 "GO:0004035" "alkaline phosphatase activity" 0.939203487121501
-757 0.466506984151136 5 8 "GO:0004040;GO:0050566;GO:0050567" "amidase activity" 0.76634739445665
-1711 0.154054345971616 5 6 "GO:0004043" "L-aminoadipate-semialdehyde dehydrogenase activity" 0.488775392853392
1879 0.153170151924435 5 5 "GO:0004046" "aminoacylase activity" 0.488775392853392
-98 0.929549106784839 5 7 "GO:0004047" "aminomethyltransferase activity" 0.982672324460342
-452 0.70666409065574 5 6 "GO:0004048" "anthranilate phosphoribosyltransferase activity" 0.909797043344295
-237 0.705758863463593 2 22 "GO:0004051" "arachidonate 5-lipoxygenase activity" 0.909797043344295
2264 0.0417000245596767 5 7 "GO:0004062" "aryl sulfotransferase activity" 0.248464039449044
1541 0.241235292430535 6 5 "GO:0004064;GO:0004063" "aryldialkylphosphatase activity" 0.599460632693923
896 0.223268609154305 2 16 "GO:0004065" "arylsulfatase activity" 0.580472734324807
438 0.564201918256157 5 15 "GO:0004067" "asparaginase activity" 0.841845300151963
42 0.974450727545983 5 5 "GO:0004069" "L-aspartate:2-oxoglutarate aminotransferase activity" 0.99422858612193
-3196 0.00777051078945959 2 6 "GO:0004081" "bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity" 0.0917197791398712
26 0.979187306452914 4 9 "GO:0004085;GO:0016937" "short-chain-acyl-CoA dehydrogenase activity" 0.99422858612193
1345 0.0198602665711205 2 26 "GO:0004089" "carbonate dehydratase activity" 0.160093124433057
83 0.932928014320111 5 9 "GO:0004090" "carbonyl reductase (NADPH) activity" 0.982672324460342
1574 0.156848199277504 2 7 "GO:0004095" "carnitine O-palmitoyltransferase activity" 0.491146553360936
-2274 0.0408305872781827 2 7 "GO:0004096" "catalase activity" 0.248464039449044
-164 0.853188388651924 6 11 "GO:0004104;GO:0003990" "acetylcholinesterase activity" 0.965189220037047
179 0.796028275629218 2 18 "GO:0004114;GO:0004112" "3',5'-cyclic-nucleotide phosphodiesterase activity" 0.940690173053906
-2117 0.077898245113115 5 6 "GO:0004128" "cytochrome-b5 reductase activity, acting on NAD(P)H" 0.352676301505267
-3281 3.01440767649323e-05 3 14 "GO:0004129;GO:0016675" "oxidoreductase activity, acting on a heme group of donors" 0.00181138497651093
-204 0.818176387858391 3 11 "GO:0004143" "diacylglycerol kinase activity" 0.952138366856332
633 0.456164294177258 3 12 "GO:0004144" "diacylglycerol O-acyltransferase activity" 0.763291705219609
-1990 0.0248941374531086 2 11 "GO:0004165" "delta(3)-delta(2)-enoyl-CoA isomerase activity" 0.18283360951672
-428 0.744732690041177 2 5 "GO:0004167" "dopachrome isomerase activity" 0.927058960672727
-379 0.0143363963042589 2 375 "GO:0004175" "endopeptidase activity" 0.13161608273771
2070 0.0847233798822792 3 6 "GO:0004176" "ATP-dependent peptidase activity" 0.369678275022095
-524 0.414873920168112 4 21 "GO:0004177" "aminopeptidase activity" 0.753778537505043
-1177 0.230058171644182 -1 9 "GO:0004178" "obsolete leucyl aminopeptidase activity" 0.582745929826201
1554 0.162053639542106 -1 7 "GO:0004179" "obsolete membrane alanyl aminopeptidase activity" 0.498220724359684
-1459 0.0473769079697744 4 16 "GO:0004180;GO:0004181" "carboxypeptidase activity" 0.269966691103628
-569 0.252846562127917 -1 35 "GO:0004182" "obsolete carboxypeptidase A activity" 0.606487128475198
-1599 0.102878769002053 2 9 "GO:0004185" "serine-type carboxypeptidase activity" 0.409655821146729
-402 0.432846870019404 3 33 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 0.754843374390695
-1762 0.0380135717291021 -1 12 "GO:0004194" "obsolete pepsin A activity" 0.248464039449044
-161 0.463332529579495 2 182 "GO:0004197;GO:0008234" "cysteine-type peptidase activity" 0.76634739445665
-463 0.637075100718253 3 9 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.886540298052137
-729 0.215951884668062 -1 25 "GO:0004217" "obsolete cathepsin L activity" 0.580260958396703
270 0.446529471621166 -1 69 "GO:0004221" "obsolete ubiquitin thiolesterase activity" 0.762137059766271
-609 0.0667491074956309 2 79 "GO:0004222" "metalloendopeptidase activity" 0.324221202808783
224 0.613916571915277 -1 44 "GO:0004238" "obsolete meprin A activity" 0.872759577749837
-338 0.778560095755149 5 6 "GO:0004239" "initiator methionyl aminopeptidase activity" 0.939203487121501
-1285 0.0569465920729978 -1 19 "GO:0004245" "obsolete neprilysin activity" 0.303449889256339
508 0.699162754352953 -1 5 "GO:0004246" "obsolete peptidyl-dipeptidase A activity" 0.909797043344295
-515 0.211916208856279 -1 51 "GO:0004249;GO:0008133;GO:0008319;GO:0030402" "obsolete collagenase activity" 0.577729413102585
61 0.853355830797627 2 81 "GO:0004252;GO:0008132;GO:0008243;GO:0008991;GO:0016808" "serine-type endopeptidase activity" 0.965189220037047
2685 0.0411940591878227 -1 5 "GO:0004274" "obsolete dipeptidyl-peptidase IV activity" 0.248464039449044
2458 0.00259395094054742 -1 13 "GO:0004275" "obsolete enteropeptidase activity" 0.0418195505293133
-1936 0.0626286792738883 -1 8 "GO:0004276" "obsolete furin activity" 0.309308466024995
1076 0.225200412025645 -1 11 "GO:0004285" "obsolete proprotein convertase 1 activity" 0.580472734324807
429 0.457260581176226 -1 26 "GO:0004287" "obsolete prolyl oligopeptidase activity" 0.763291705219609
874 0.00145899030071956 -1 116 "GO:0004289" "obsolete subtilase activity" 0.0260646645615035
489 0.153635741959291 -1 74 "GO:0004295;GO:0004263" "obsolete trypsin activity" 0.488775392853392
182 0.860909495953101 2 8 "GO:0004300" "enoyl-CoA hydratase activity" 0.967090108039103
-492 0.5971716191349 3 10 "GO:0004301;GO:0016803;GO:0016801" "hydrolase activity, acting on ether bonds" 0.865708095789063
24 0.974406648049051 2 16 "GO:0004303" "estradiol 17-beta-dehydrogenase [NAD(P)] activity" 0.99422858612193
-202 0.877811937415004 5 5 "GO:0004305" "ethanolamine kinase activity" 0.968850433858167
826 0.311538792618329 5 13 "GO:0004308;GO:0016997" "alpha-sialidase activity" 0.670772449253145
-385 0.480880615780452 2 29 "GO:0004312" "fatty acid synthase activity" 0.777168916945914
509 0.646901164368993 2 7 "GO:0004315" "3-oxoacyl-[acyl-carrier-protein] synthase activity" 0.888984760182753
441 0.71328286094787 5 6 "GO:0004322;GO:0016724;GO:0016722" "oxidoreductase activity, acting on metal ions" 0.909797043344295
2586 0.0492862489630657 2 5 "GO:0004351" "glutamate decarboxylase activity" 0.276019041885384
-2495 0.0578437005239013 5 5 "GO:0004353" "glutamate dehydrogenase [NAD(P)+] activity" 0.303449889256339
-2713 0.000885288588638312 4 13 "GO:0004364" "glutathione transferase activity" 0.020899134181783
-2351 0.0344508963845387 5 7 "GO:0004365;GO:0043891" "glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity" 0.232367780716123
2341 0.0512296213678312 2 6 "GO:0004366" "glycerol-3-phosphate O-acyltransferase activity" 0.279857683670549
1581 0.0226268897190815 2 18 "GO:0004383" "guanylate cyclase activity" 0.169958796639919
777 2.69104779676633e-05 2 259 "GO:0004386" "helicase activity" 0.00177878259366254
-1079 0.169900699919317 2 14 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 0.510474375666675
-268 0.715725359363137 3 16 "GO:0004407;GO:0033558;GO:0019213" "deacetylase activity" 0.909797043344295
1767 0.0892072578048781 2 8 "GO:0004430" "1-phosphatidylinositol 4-kinase activity" 0.382896087071587
-84 0.886214115758659 2 25 "GO:0004437;GO:0052745" "inositol phosphate phosphatase activity" 0.969206826056127
-1082 0.298008857460857 2 8 "GO:0004439;GO:0034595;GO:0106019" "phosphatidylinositol phosphate 5-phosphatase activity" 0.65226441980671
-136 0.917598451620558 3 5 "GO:0004446" "inositol-hexakisphosphate phosphatase activity" 0.982672324460342
-1270 0.0599941828096099 4 19 "GO:0004447;GO:0140905;GO:0140906" "halogenase activity" 0.30504734490117
160 0.812563249240442 2 19 "GO:0004448" "isocitrate dehydrogenase [NAD(P)+] activity" 0.948348976613176
532 0.587777756818422 4 9 "GO:0004449" "isocitrate dehydrogenase (NAD+) activity" 0.861465847576446
1915 0.0850092251185452 2 7 "GO:0004458;GO:0004457;GO:0016898" "lactate dehydrogenase activity" 0.369678275022095
277 0.706089951989508 4 16 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.909797043344295
-2067 0.0468968106589904 2 8 "GO:0004474" "malate synthase activity" 0.269554711700806
1924 0.0835067307074528 2 7 "GO:0004485" "methylcrotonoyl-CoA carboxylase activity" 0.367986326650842
167 0.457282171356982 2 174 "GO:0004497" "monooxygenase activity" 0.763291705219609
1357 0.0962678244069282 2 13 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 0.397706449581122
-564 0.244492477716293 2 37 "GO:0004500;GO:0016715" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.601040814231335
189 0.824213632953559 4 12 "GO:0004508;GO:0008395" "steroid hydroxylase activity" 0.95579861646018
27 0.909675367528138 4 156 "GO:0004518" "nuclease activity" 0.982508852836763
-69 0.846734517523122 5 68 "GO:0004519" "endonuclease activity" 0.963768411746849
585 0.491112615703776 3 12 "GO:0004520;GO:0004536" "DNA nuclease activity" 0.779606445472808
829 0.425354605884086 4 8 "GO:0004525;GO:0032296" "double-stranded RNA-specific ribonuclease activity" 0.753778537505043
-1333 0.151953761252079 4 10 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 0.488775392853392
-139 0.7129384354112 5 61 "GO:0004527" "exonuclease activity" 0.909797043344295
315 0.793192579282338 2 6 "GO:0004528;GO:0004551" "phosphodiesterase I activity" 0.940690173053906
240 0.7863234752507 7 11 "GO:0004534;GO:0008409" "5'-3' RNA exonuclease activity" 0.939203487121501
469 0.695853260524568 8 6 "GO:0004535" "poly(A)-specific ribonuclease activity" 0.909797043344295
278 0.477196716928582 2 57 "GO:0004540" "RNA nuclease activity" 0.775004987444208
-1438 0.122200955988126 5 10 "GO:0004550" "nucleoside diphosphate kinase activity" 0.441722817865619
318 0.0458932066092004 2 352 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.269554711700806
458 0.0187694420447294 2 233 "GO:0004558;GO:0090599;GO:0015926;GO:0004339" "glucosidase activity" 0.155082514894577
-402 0.6356569653745 3 12 "GO:0004559;GO:0015923;GO:0015924" "mannosidase activity" 0.886433025553891
-194 0.757215878874582 2 22 "GO:0004560;GO:0015928" "fucosidase activity" 0.934069901629263
542 0.475514220084745 2 15 "GO:0004563" "beta-N-acetylhexosaminidase activity" 0.775004987444208
1262 0.25642121115518 4 7 "GO:0004565" "beta-galactosidase activity" 0.609324763242068
-1461 0.188771352171654 3 7 "GO:0004571" "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" 0.533489732256558
-1419 0.172296936681777 6 8 "GO:0004579" "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" 0.513010248408354
1136 0.387609199269969 2 5 "GO:0004591" "oxoglutarate dehydrogenase (succinyl-transferring) activity" 0.734125159648852
-1223 0.000275355528324362 2 77 "GO:0004601;GO:0016209;GO:0016684" "antioxidant activity" 0.00827318201010924
-906 0.266824873692123 2 13 "GO:0004602" "glutathione peroxidase activity" 0.623664916688237
-2005 0.127421043881712 2 5 "GO:0004609" "phosphatidylserine decarboxylase activity" 0.452824247343073
-612 0.581732457889772 2 7 "GO:0004611;GO:0004613" "phosphoenolpyruvate carboxykinase activity" 0.855967757183409
-2153 0.101563736239839 3 5 "GO:0004616" "phosphogluconate dehydrogenase (decarboxylating) activity" 0.406870482754749
-967 0.188860207788252 2 16 "GO:0004618;GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 0.533489732256558
-1103 0.401720293009881 2 5 "GO:0004619" "phosphoglycerate mutase activity" 0.741723781227741
593 0.0256954851598117 2 124 "GO:0004620" "phospholipase activity" 0.186645227369621
1219 0.13520698547278 3 13 "GO:0004622" "lysophospholipase activity" 0.4679152743325
597 0.0671986456653605 2 82 "GO:0004623" "phospholipase A2 activity" 0.324221202808783
-362 0.622271684984521 6 16 "GO:0004624;GO:0004625;GO:0004626;GO:0004627;GO:0004628;GO:0047498;GO:0047499" "calcium-dependent phospholipase A2 activity" 0.876973516759943
1152 0.143023299316553 2 14 "GO:0004629;GO:0004435" "phospholipase C activity" 0.477466670950715
-735 0.333129150107838 -1 15 "GO:0004652" "obsolete polynucleotide adenylyltransferase activity" 0.690302841451587
1652 0.0356676192633644 2 14 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.238144407404888
-2454 0.000584373247263619 3 17 "GO:0004656;GO:0019798;GO:0031545;GO:0031543" "peptidyl-proline dioxygenase activity" 0.0148565660169712
974 0.120711933276187 3 22 "GO:0004659" "prenyltransferase activity" 0.441722817865619
1537 0.139455479020692 5 8 "GO:0004662;GO:0004661" "protein geranylgeranyltransferase activity" 0.473503168093709
1220 0.353636762932568 2 5 "GO:0004663" "Rab geranylgeranyltransferase activity" 0.699719139330628
582 3.54243353719241e-09 3 985 "GO:0004672;GO:0016301;GO:0016773" "kinase activity" 7.80516189361394e-07
675 7.03315821431714e-10 4 780 "GO:0004674;GO:0004713" "protein serine/threonine kinase activity" 2.32445878983181e-07
585 0.00525327497594121 3 201 "GO:0004682;GO:0004691;GO:0008603;GO:0008605" "cAMP-dependent protein kinase regulator activity" 0.0680865639038655
1030 0.108734149463683 2 21 "GO:0004687" "myosin light chain kinase activity" 0.420311536815757
460 0.00591556291166354 3 319 "GO:0004690;GO:0019887;GO:0019207" "kinase regulator activity" 0.0751959054732615
53 0.784248181237326 5 236 "GO:0004707;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004689;GO:0004692;GO:0004693;GO:0097472;GO:0004694;GO:0004697;GO:0004698;GO:0009931;GO:0010857;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004708;GO:0004712;GO:0004711;GO:0004716;GO:0008349;GO:0008384;GO:0008443;GO:0019200;GO:0008545;GO:0008607;GO:0008819;GO:0016538;GO:0018720;GO:0019912;GO:0030295;GO:0019209;GO:0008047;GO:0019914;GO:0042556;GO:0042557;GO:0043539" "enzyme activator activity" 0.939203487121501
453 0.0755430434478181 5 135 "GO:0004709" "MAP kinase kinase kinase activity" 0.346067558328879
96 0.702363679626321 5 138 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.909797043344295
-108 0.922397538571113 2 7 "GO:0004720" "protein-lysine 6-oxidase activity" 0.982672324460342
368 0.0593794342669904 2 232 "GO:0004721" "phosphoprotein phosphatase activity" 0.30504734490117
-243 0.490325666781694 3 70 "GO:0004722" "protein serine/threonine phosphatase activity" 0.779606445472808
-319 0.406144242811225 4 59 "GO:0004723;GO:0008420;GO:0140994;GO:0008597;GO:0019888;GO:0019208;GO:0017018;GO:0017020" "RNA polymerase II CTD heptapeptide repeat modifying activity" 0.744135984970105
801 0.00108603236529776 5 146 "GO:0004725" "protein tyrosine phosphatase activity" 0.0231570126923168
978 0.0276105500892112 2 44 "GO:0004727" "prenylated protein tyrosine phosphatase activity" 0.194155038393283
-205 0.83441491245582 5 9 "GO:0004730" "pseudouridylate synthase activity" 0.960885465389019
777 0.42839862172135 3 9 "GO:0004745" "NAD-retinol dehydrogenase activity" 0.754843374390695
1390 0.181415463246392 2 8 "GO:0004758" "serine C-palmitoyltransferase activity" 0.523649000898974
1010 0.400182065613644 4 6 "GO:0004766" "spermidine synthase activity" 0.740953348377083
-613 0.555668000457402 2 8 "GO:0004767" "sphingomyelin phosphodiesterase activity" 0.837769138334188
2014 0.125626611093075 6 5 "GO:0004768" "stearoyl-CoA 9-desaturase activity" 0.448860486121744
797 0.328509817771275 2 13 "GO:0004771" "sterol esterase activity" 0.688783745106858
1358 0.221968921854959 2 7 "GO:0004776;GO:0004774;GO:0004775" "succinate-CoA ligase activity" 0.580472734324807
-397 0.741176403180228 3 6 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.926705264843364
-193 0.827557847180382 3 11 "GO:0004800" "thyroxine 5'-deiodinase activity" 0.956321218507399
-1830 0.164065509101192 4 5 "GO:0004801" "transaldolase activity" 0.502070840351333
-2469 0.0397542562507418 3 6 "GO:0004802" "transketolase activity" 0.248464039449044
-220 0.676959984430945 5 31 "GO:0004806" "triglyceride lipase activity" 0.908684726139587
-976 0.0217131344494882 3 48 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 0.166888161291997
-1027 0.435091264210068 2 5 "GO:0004822" "isoleucine-tRNA ligase activity" 0.754843374390695
-2821 0.0319321468731224 4 5 "GO:0004826" "phenylalanine-tRNA ligase activity" 0.219386109961233
-393 0.560919342412409 2 19 "GO:0004835" "tubulin-tyrosine ligase activity" 0.840743050645357
-284 0.772011527268598 5 9 "GO:0004837" "tyrosine decarboxylase activity" 0.939203487121501
1 0.999667529884535 3 6 "GO:0004839;GO:0008641" "ubiquitin activating enzyme activity" 1
-56 0.709874058509931 3 402 "GO:0004842;GO:0019787;GO:0016755" "aminoacyltransferase activity" 0.909797043344295
-2824 0.0110679162541582 3 7 "GO:0004844;GO:0097506;GO:0017065" "deaminated base DNA N-glycosylase activity" 0.114310822562478
-2364 0.0722757764075401 2 5 "GO:0004849" "uridine kinase activity" 0.338390582016545
-730 0.0928023447712531 5 46 "GO:0004866;GO:0030414;GO:0061135;GO:0004857;GO:0061134" "enzyme inhibitor activity" 0.388242720846825
-623 0.356118510817945 6 19 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.700578379912683
-66 0.836500765820456 -1 84 "GO:0004871" "obsolete signal transducer activity" 0.961612184708385
461 0.000138564913564199 3 631 "GO:0004888;GO:0038023;GO:0060089" "molecular transducer activity" 0.00508841154810753
758 0.0995648110949327 5 41 "GO:0004890" "GABA-A receptor activity" 0.406249013171299
183 0.440831446685958 4 155 "GO:0004930" "G protein-coupled receptor activity" 0.761057373454964
1119 0.0574205675062046 2 25 "GO:0004965" "G protein-coupled GABA receptor activity" 0.303449889256339
129 0.922006960987967 2 5 "GO:0004972" "NMDA glutamate receptor activity" 0.982672324460342
52 0.960422314904243 4 8 "GO:0004983" "neuropeptide Y receptor activity" 0.99422858612193
43 0.973844071378325 2 5 "GO:0004996" "thyroid-stimulating hormone receptor activity" 0.99422858612193
1133 0.00029370648036132 2 89 "GO:0005001;GO:0019198" "transmembrane receptor protein phosphatase activity" 0.00844086884864489
491 0.444553383195431 2 21 "GO:0005003" "ephrin receptor activity" 0.762137059766271
469 0.218075360256595 2 60 "GO:0005007" "fibroblast growth factor receptor activity" 0.580472734324807
